loan_id,age,occupation,employment_sector,monthly_income,wealth_index,loan_amount,tenure_months,interest_rate,missed_payments,repayment_ratio,outstanding_balance,default_flag
LN00301,66,artisan,private,133595.54,3,635477.7,6,10.7,3,0.943,36237.78,1
LN00302,25,trader,public,433249.2,2,402932.09,14,9.4,1,0.9902,3937.63,0
LN00303,69,trader,private,466295.83,1,282087.7,13,10.8,2,0.1533,238854.65,1
LN00304,52,civil_servant,public,85523.31,1,710305.07,6,16.5,0,0.7509,176903.86,0
LN00305,32,teacher,public,101671.02,1,50000.0,14,7.7,0,0.0505,47473.76,1
LN00306,40,artisan,public,195785.41,3,999641.51,13,15.5,0,0.8264,173523.05,0
LN00307,52,trader,self_employed,50000.0,4,587512.22,8,9.7,0,0.7853,126128.22,0
LN00308,40,farmer,public,50000.0,1,50000.0,8,10.2,0,0.2805,35975.8,0
LN00309,30,civil_servant,public,50000.0,1,920958.91,14,13.9,0,0.8362,150892.01,0
LN00310,58,civil_servant,public,137777.4,3,251514.5,21,10.9,0,0.9824,4431.97,0
LN00311,58,teacher,informal,266308.95,1,524095.7,14,8.4,2,0.0857,479201.17,1
LN00312,30,artisan,self_employed,51083.81,1,1238501.13,16,10.5,0,0.7685,286714.45,0
LN00313,39,civil_servant,public,50000.0,1,50000.0,7,5.0,0,0.3425,32875.23,0
LN00314,37,teacher,public,94950.4,2,50000.0,9,13.5,0,0.1718,41410.3,1
LN00315,57,trader,private,50000.0,2,63429.3,15,5.0,0,0.9833,1057.08,0
LN00316,61,teacher,public,57818.86,4,50000.0,6,15.6,1,0.9896,520.62,0
LN00317,61,teacher,private,50000.0,1,447271.15,13,14.5,1,0.709,130166.38,0
LN00318,71,other,private,59852.61,1,147145.12,14,18.4,1,0.8118,27693.4,0
LN00319,63,trader,informal,61185.84,3,301088.74,11,20.7,3,0.8727,38331.27,1
LN00320,41,teacher,public,74482.97,5,584710.72,13,15.7,0,0.9108,52137.96,0
LN00321,30,teacher,self_employed,76669.97,2,2000000.0,12,9.5,0,0.3035,1393075.47,0
LN00322,55,trader,public,50000.0,4,50000.0,8,20.7,0,0.0284,48578.98,1
LN00323,70,civil_servant,informal,189847.43,3,230478.1,6,7.2,0,0.9733,6151.46,0
LN00324,73,other,informal,50000.0,4,218570.43,11,5.0,0,0.3253,147461.41,0
LN00325,36,civil_servant,self_employed,50000.0,2,182575.75,19,19.4,1,0.7196,51200.3,0
LN00326,36,artisan,private,52975.8,1,322134.15,18,14.4,2,0.7004,96517.69,0
LN00327,26,civil_servant,public,50000.0,1,229327.08,9,5.0,0,0.7961,46765.25,0
LN00328,32,artisan,self_employed,50000.0,3,156935.78,9,6.6,0,0.2259,121478.65,1
LN00329,52,civil_servant,self_employed,50000.0,4,364569.87,9,14.2,3,0.9342,23997.77,1
LN00330,52,other,public,50000.0,2,113793.58,9,8.5,2,0.9052,10788.85,0
LN00331,43,teacher,private,128602.04,1,178680.32,13,9.1,1,0.3418,117614.89,0
LN00332,40,civil_servant,private,50000.0,1,73485.46,18,19.9,0,0.7451,18730.8,0
LN00333,66,teacher,self_employed,246342.5,2,84228.78,25,20.6,0,0.7625,20005.22,0
LN00334,48,teacher,self_employed,72639.51,4,86576.88,7,12.6,1,0.9171,7179.46,0
LN00335,65,trader,private,183571.08,2,261553.77,15,11.4,0,0.7421,67448.88,0
LN00336,73,civil_servant,private,77152.32,3,88528.42,15,15.6,0,0.1177,78111.82,1
LN00337,40,artisan,public,53628.06,2,95829.53,10,9.8,0,0.8648,12952.84,0
LN00338,35,artisan,public,66816.92,4,563567.1,6,5.0,1,0.2117,444270.55,1
LN00339,72,trader,public,50000.0,3,673452.65,13,5.0,1,0.8431,105639.57,0
LN00340,56,farmer,self_employed,52335.37,1,97606.6,24,11.7,0,0.7435,25032.15,0
LN00341,39,civil_servant,private,50000.0,3,299772.03,13,15.5,0,0.7912,62588.43,0
LN00342,56,civil_servant,private,60219.53,3,324077.45,7,12.1,0,0.7784,71823.19,0
LN00343,50,teacher,public,101526.82,4,50000.0,11,15.2,2,0.8136,9321.79,0
LN00344,70,civil_servant,public,85499.02,2,50000.0,6,15.6,3,0.8034,9827.88,1
LN00345,37,civil_servant,private,50000.0,1,382155.29,12,17.5,0,0.7345,101457.14,0
LN00346,74,trader,public,50000.0,2,50000.0,16,12.7,0,0.8281,8596.32,0
LN00347,71,civil_servant,public,96642.68,3,392957.24,7,13.1,3,0.813,73501.01,1
LN00348,34,civil_servant,self_employed,172577.81,1,163676.57,6,11.9,2,0.9373,10254.54,0
LN00349,33,artisan,public,50000.0,5,50000.0,13,11.0,2,0.715,14249.55,0
LN00350,51,trader,public,50000.0,1,707762.41,8,5.7,0,0.3746,442648.54,0
LN00351,27,artisan,private,50000.0,4,151447.86,7,16.7,0,0.7343,40233.91,0
LN00352,39,teacher,self_employed,139752.18,2,114201.53,7,10.5,5,0.9822,2035.87,1
LN00353,46,trader,public,54626.82,1,301986.99,14,10.2,0,0.2684,220934.73,1
LN00354,73,civil_servant,self_employed,81190.16,2,423307.42,9,9.8,0,0.8237,74622.89,0
LN00355,74,artisan,informal,50000.0,2,85986.59,17,6.6,2,0.7193,24138.74,0
LN00356,32,civil_servant,self_employed,50000.0,4,461364.54,17,11.7,1,0.7854,99021.86,0
LN00357,69,civil_servant,private,116690.41,2,50000.0,10,14.1,0,0.8395,8022.78,0
LN00358,29,artisan,self_employed,127928.43,1,286944.05,8,9.2,4,0.7981,57936.83,1
LN00359,62,artisan,private,50000.0,4,255723.01,12,16.2,1,0.7197,71668.3,0
LN00360,67,teacher,private,198894.11,2,346280.83,11,10.5,0,0.9012,34197.32,0
LN00361,69,civil_servant,private,50000.0,1,628276.46,6,5.9,0,0.1631,525827.76,1
LN00362,36,civil_servant,public,50000.0,4,718276.31,23,17.5,1,0.7249,197616.35,0
LN00363,69,trader,public,50000.0,1,2000000.0,16,12.8,1,0.89,220071.48,0
LN00364,30,artisan,private,50000.0,1,499491.08,9,15.5,0,0.2701,364595.52,1
LN00365,50,trader,public,50000.0,2,149001.79,6,15.5,0,0.9356,9591.07,0
LN00366,48,civil_servant,private,123519.62,2,579065.54,10,8.2,0,0.9754,14254.17,0
LN00367,40,civil_servant,private,91759.96,2,635223.31,8,9.9,0,0.8742,79903.8,0
LN00368,26,teacher,informal,50000.0,4,634856.76,11,16.1,5,0.7784,140697.53,1
LN00369,63,teacher,public,69676.55,1,50000.0,6,19.3,0,0.92,3999.33,0
LN00370,41,civil_servant,private,50000.0,5,915597.3,9,12.3,3,0.8027,180629.37,1
LN00371,58,civil_servant,private,114799.3,1,233492.88,9,9.5,0,0.2685,170803.76,1
LN00372,45,civil_servant,public,50000.0,1,411672.68,10,18.7,0,0.7563,100328.59,0
LN00373,43,civil_servant,public,50000.0,1,891324.48,10,9.5,0,0.1301,775381.55,1
LN00374,69,trader,public,194166.26,1,381176.33,12,13.3,4,0.8366,62298.39,1
LN00375,29,civil_servant,public,50000.0,2,182175.48,21,10.3,0,0.8475,27775.2,0
LN00376,61,teacher,public,242152.6,4,361595.65,8,13.1,0,0.7704,83026.13,0
LN00377,62,artisan,private,348148.57,3,740391.67,6,8.2,0,0.3302,495927.92,0
LN00378,43,other,private,237248.0,3,149822.43,6,10.5,1,0.3066,103881.64,0
LN00379,38,farmer,public,76625.02,1,50000.0,8,9.5,0,0.1586,42071.37,1
LN00380,25,civil_servant,public,50000.0,4,85221.02,6,14.6,0,0.1198,75012.1,1
LN00381,71,civil_servant,public,404717.97,2,953367.31,17,12.7,0,0.7636,225359.98,0
LN00382,72,trader,private,66148.85,3,132240.94,11,15.5,3,0.7107,38261.12,1
LN00383,37,artisan,public,50000.0,3,120676.79,17,8.7,3,0.9401,7224.4,1
LN00384,26,civil_servant,private,100867.77,1,324681.02,20,11.2,6,0.7163,92114.15,1
LN00385,31,trader,public,50000.0,2,109610.8,6,14.5,0,0.9748,2757.16,0
LN00386,28,civil_servant,public,50000.0,4,435047.2,9,15.4,0,0.8536,63688.19,0
LN00387,66,civil_servant,informal,118785.73,1,456790.74,19,6.2,0,0.8801,54776.03,0
LN00388,69,artisan,public,50000.0,3,572520.77,13,13.3,3,0.7975,115915.19,1
LN00389,32,teacher,public,85915.11,5,81526.09,15,8.7,1,0.7567,19836.77,0
LN00390,62,trader,public,65329.2,2,111051.03,18,15.6,1,0.2885,79008.89,0
LN00391,33,farmer,informal,83322.2,2,385429.73,17,19.4,0,0.9208,30528.71,0
LN00392,43,civil_servant,private,99930.24,2,232560.27,14,5.0,0,0.1553,196447.2,1
LN00393,54,civil_servant,private,50000.0,3,188485.56,20,9.4,0,0.7744,42516.06,0
LN00394,60,trader,informal,142053.78,2,50000.0,11,13.1,0,0.8188,9059.89,0
LN00395,68,teacher,public,123453.75,2,54067.46,15,12.0,0,0.9595,2191.43,0
LN00396,27,teacher,informal,50000.0,1,206834.68,10,15.8,0,0.2178,161793.11,1
LN00397,34,civil_servant,public,218999.44,5,699750.93,18,12.3,0,0.1313,607907.0,1
LN00398,39,other,private,209376.84,4,793322.29,7,9.9,0,0.9647,28042.45,0
LN00399,40,trader,private,318180.22,2,195111.37,6,7.9,5,0.8757,24247.16,1
LN00400,74,trader,public,63244.46,5,299240.37,15,7.2,6,0.1524,253633.22,1
LN00401,63,teacher,informal,50000.0,3,335923.32,6,9.0,2,0.9729,9118.29,0
LN00402,41,farmer,public,127291.18,5,104235.86,6,9.7,2,0.8712,13429.48,0
LN00403,73,teacher,informal,140465.13,1,50000.0,19,13.5,0,0.9367,3163.99,0
LN00404,49,other,public,50000.0,1,129786.2,17,11.4,0,0.8011,25809.69,0
LN00405,50,civil_servant,private,50000.0,4,93546.98,9,9.4,0,0.0463,89212.32,1
LN00406,46,teacher,informal,50000.0,2,287023.11,6,8.0,0,0.0189,281595.62,1
LN00407,32,artisan,public,50000.0,2,336057.36,15,9.2,1,0.9371,21127.23,0
LN00408,71,trader,informal,104996.26,3,171868.52,15,9.7,0,0.8573,24523.08,0
LN00409,25,trader,private,136561.6,2,279851.17,15,9.0,4,0.922,21827.73,1
LN00410,33,other,self_employed,50000.0,1,176365.44,14,14.7,1,0.9809,3364.18,0
LN00411,36,civil_servant,public,179035.22,2,157647.56,10,17.5,0,0.8047,30788.53,0
LN00412,38,trader,private,59174.54,2,138002.09,9,7.3,2,0.0284,134087.17,1
LN00413,31,farmer,self_employed,137960.96,1,1043681.05,6,16.5,2,0.7516,259247.87,0
LN00414,25,farmer,private,50000.0,1,87997.03,7,14.8,1,0.8456,13584.63,0
LN00415,58,other,public,50000.0,2,182421.15,13,12.7,0,0.0121,180205.57,1
LN00416,73,farmer,public,124916.92,3,370677.97,14,18.1,0,0.9951,1802.01,0
LN00417,31,civil_servant,informal,50000.0,2,50000.0,16,11.3,0,0.7364,13181.86,0
LN00418,39,farmer,public,53113.45,2,125435.88,6,13.6,1,0.7116,36176.12,0
LN00419,50,trader,self_employed,50000.0,3,50000.0,6,12.5,0,0.8976,5119.94,0
LN00420,71,teacher,informal,50000.0,1,50000.0,9,12.2,3,0.9611,1947.4,1
LN00421,59,trader,public,137170.51,2,72303.71,6,13.8,0,0.3959,43676.98,0
LN00422,63,artisan,public,50000.0,1,184936.1,13,12.2,6,0.735,49003.31,1
LN00423,54,teacher,self_employed,129445.49,3,483128.97,6,13.9,0,0.3653,306632.79,0
LN00424,45,artisan,public,129619.57,1,167878.31,19,9.3,2,0.0591,157957.35,1
LN00425,34,civil_servant,private,130087.43,2,132131.53,7,9.4,0,0.7467,33463.76,0
LN00426,68,civil_servant,self_employed,97591.52,2,328969.44,21,9.3,2,0.8656,44201.43,0
LN00427,65,trader,private,50000.0,3,851074.38,15,10.5,3,0.8718,109094.39,1
LN00428,26,civil_servant,public,60956.48,3,70469.33,6,16.1,0,0.9919,570.41,0
LN00429,60,teacher,self_employed,96733.11,4,228413.04,24,10.2,0,0.0042,227464.54,1
LN00430,29,civil_servant,private,171061.16,3,50000.0,13,14.6,6,0.8895,5524.78,1
LN00431,61,teacher,public,119461.36,1,663983.68,12,13.1,5,0.0645,621173.52,1
LN00432,66,civil_servant,private,128716.28,1,216012.63,11,10.2,2,0.7859,46241.24,0
LN00433,31,civil_servant,informal,110501.75,1,56506.13,14,17.2,0,0.9634,2068.7,0
LN00434,46,teacher,self_employed,50000.0,1,142232.61,15,14.9,0,0.8466,21822.99,0
LN00435,31,trader,private,50000.0,1,209870.28,6,12.0,0,0.7199,58783.17,0
LN00436,53,civil_servant,public,50518.76,2,117822.01,10,11.7,1,0.7883,24946.27,0
LN00437,71,civil_servant,public,55639.06,3,334308.98,12,12.4,0,0.7959,68219.99,0
LN00438,29,civil_servant,public,52557.64,3,435389.7,15,5.9,0,0.8388,70163.09,0
LN00439,44,teacher,public,50000.0,1,50000.0,15,8.7,3,0.7416,12921.75,1
LN00440,73,civil_servant,informal,147823.12,2,163656.46,12,13.9,1,0.8974,16783.54,0
LN00441,40,trader,public,50000.0,1,429739.27,8,5.7,1,0.9059,40431.17,0
LN00442,31,teacher,self_employed,50000.0,2,398887.31,8,9.0,4,0.8194,72028.38,1
LN00443,49,trader,public,50000.0,2,300804.06,6,10.4,0,0.7541,73973.08,0
LN00444,50,teacher,public,95063.23,1,533459.46,15,23.6,0,0.2842,381872.0,0
LN00445,58,civil_servant,private,84551.01,1,133740.13,8,14.7,3,0.9614,5161.18,1
LN00446,40,farmer,public,50000.0,5,694760.04,10,16.4,6,0.7252,190907.77,1
LN00447,72,trader,self_employed,109593.1,2,50000.0,13,8.8,0,0.854,7301.12,0
LN00448,51,civil_servant,informal,50000.0,2,80024.82,12,13.4,0,0.9922,620.91,0
LN00449,39,farmer,informal,178569.04,1,50000.0,11,5.0,0,0.7848,10760.12,0
LN00450,73,teacher,public,276153.64,1,243607.0,6,10.7,0,0.7022,72543.98,0
LN00451,71,teacher,self_employed,50000.0,2,421602.03,13,14.0,0,0.7192,118399.36,0
LN00452,49,farmer,public,93649.05,5,164813.71,10,6.3,0,0.8577,23454.11,0
LN00453,26,civil_servant,informal,171716.46,1,99223.28,11,13.6,1,0.9017,9757.27,0
LN00454,54,artisan,private,51764.53,1,89162.51,18,13.9,0,0.7387,23296.53,0
LN00455,52,teacher,public,122600.06,5,327804.24,15,9.6,3,0.9583,13664.5,1
LN00456,32,trader,public,50000.0,2,185812.35,8,8.7,1,0.7304,50092.48,0
LN00457,56,civil_servant,public,55874.33,1,1102103.64,11,9.1,0,0.7999,220582.71,0
LN00458,67,civil_servant,public,50000.0,2,300850.48,21,10.6,2,0.9963,1115.81,0
LN00459,30,farmer,informal,50000.0,2,375865.12,10,10.7,1,0.8404,60002.27,0
LN00460,61,civil_servant,self_employed,65707.17,5,50000.0,12,14.0,2,0.935,3248.44,0
LN00461,32,civil_servant,informal,50000.0,1,1251900.24,15,9.9,3,0.8297,213193.06,1
LN00462,62,teacher,public,50000.0,3,140197.18,13,18.4,2,0.9067,13082.6,0
LN00463,45,artisan,private,50000.0,1,1400943.88,9,18.4,2,0.2343,1072702.01,1
LN00464,25,civil_servant,public,141604.35,3,142078.34,7,12.9,1,0.7053,41871.5,0
LN00465,73,artisan,private,50000.0,3,570943.06,11,10.6,0,0.8633,78047.77,0
LN00466,33,trader,public,50000.0,3,50000.0,15,9.9,1,0.9891,545.21,0
LN00467,54,artisan,public,221985.42,4,169427.16,19,13.3,1,0.8244,29747.49,0
LN00468,34,civil_servant,private,77976.31,3,107684.13,6,14.0,5,0.2495,80820.88,1
LN00469,71,civil_servant,public,50000.0,1,88025.34,22,11.2,0,0.8335,14657.07,0
LN00470,61,teacher,private,50000.0,1,126569.33,10,10.4,0,0.9343,8310.49,0
LN00471,65,civil_servant,self_employed,50000.0,1,123600.99,17,13.4,0,0.9493,6264.56,0
LN00472,46,trader,public,50000.0,2,284326.88,7,12.3,0,0.9588,11719.98,0
LN00473,48,civil_servant,informal,134267.48,1,79090.13,6,9.7,0,0.3157,54120.24,0
LN00474,56,artisan,private,214317.59,3,164007.51,6,12.5,1,0.9782,3574.18,0
LN00475,64,farmer,self_employed,75552.8,3,67843.46,10,9.6,4,0.9859,954.19,1
LN00476,67,artisan,self_employed,191543.39,5,102227.09,15,9.0,0,0.878,12476.51,0
LN00477,25,other,self_employed,52627.5,2,507429.84,12,12.0,5,0.725,139521.96,1
LN00478,58,farmer,self_employed,50000.0,3,50000.0,10,9.7,2,0.0013,49934.08,1
LN00479,30,trader,informal,147917.15,3,842854.31,18,9.1,0,0.8004,168265.24,0
LN00480,39,trader,private,50000.0,5,140696.98,12,16.2,0,0.7996,28190.42,0
LN00481,66,farmer,public,95053.27,3,161156.78,13,10.4,3,0.851,24007.02,1
LN00482,37,farmer,public,66121.14,1,902489.52,30,19.4,2,0.9385,55531.29,0
LN00483,64,other,private,50000.0,1,225709.72,11,14.5,0,0.7902,47357.21,0
LN00484,48,artisan,public,50000.0,5,938252.37,7,8.7,1,0.733,250542.2,0
LN00485,36,civil_servant,public,324545.95,3,191670.58,14,16.6,0,0.9937,1200.15,0
LN00486,41,farmer,public,82966.62,3,50000.0,16,9.1,1,0.9659,1705.4,0
LN00487,51,farmer,private,157767.8,3,151750.06,13,19.9,0,0.8094,28924.38,0
LN00488,63,teacher,public,50000.0,3,215818.13,12,12.9,0,0.9595,8749.23,0
LN00489,55,farmer,private,102398.07,3,794488.63,20,14.2,0,0.7891,167574.5,0
LN00490,71,teacher,self_employed,64854.99,4,571345.85,20,12.1,0,0.2177,446978.04,1
LN00491,68,farmer,self_employed,50000.0,4,50000.0,11,13.1,0,0.989,547.93,0
LN00492,62,civil_servant,public,50000.0,2,225520.86,8,11.1,1,0.9384,13892.41,0
LN00493,55,farmer,private,250131.38,1,682414.72,14,8.3,2,0.9232,52388.56,0
LN00494,39,civil_servant,private,61642.59,1,531424.49,8,13.4,1,0.8322,89162.03,0
LN00495,45,trader,private,130196.67,2,50000.0,17,16.1,3,0.9743,1283.38,1
LN00496,30,civil_servant,self_employed,50000.0,3,402554.13,14,7.2,2,0.9997,138.81,0
LN00497,43,trader,public,133293.71,3,889505.53,28,18.2,0,0.8607,123896.48,0
LN00498,71,civil_servant,informal,71883.06,2,425910.3,20,14.4,0,0.8246,74705.75,0
LN00499,46,other,public,169743.42,1,738623.39,6,10.3,1,0.9202,58913.83,0
LN00500,30,teacher,self_employed,50000.0,2,565474.8,8,10.2,1,0.7305,152418.26,0
LN00501,57,farmer,private,51857.2,3,248757.91,6,19.5,5,0.9116,21988.03,1
LN00502,73,civil_servant,public,157627.16,2,159985.15,6,15.8,0,0.3208,108657.65,0
LN00503,68,civil_servant,self_employed,97930.61,1,98382.91,12,16.6,0,0.9304,6844.84,0
LN00504,38,artisan,public,50000.0,2,57518.23,6,11.0,2,0.8309,9724.62,0
LN00505,47,artisan,self_employed,50000.0,2,76783.09,21,14.2,3,0.7441,19648.2,1
LN00506,51,trader,private,50000.0,2,581521.93,18,13.4,0,0.118,512907.75,1
LN00507,37,artisan,public,338884.7,3,137815.15,10,11.3,0,0.935,8958.12,0
LN00508,38,artisan,public,50177.28,4,509621.8,10,12.4,3,0.708,148790.44,1
LN00509,36,teacher,self_employed,50000.0,1,506631.76,20,16.4,0,0.9457,27528.22,0
LN00510,74,other,public,58269.03,1,252488.68,22,18.4,2,0.8451,39100.25,0
LN00511,62,artisan,informal,390881.14,2,659388.11,6,11.0,4,0.1023,591961.45,1
LN00512,67,teacher,self_employed,50000.0,1,192789.24,6,6.7,0,0.7836,41718.35,0
LN00513,65,trader,self_employed,66794.24,2,469577.5,10,18.6,0,0.8474,71648.98,0
LN00514,72,civil_servant,public,50000.0,1,888770.3,14,18.6,4,0.8061,172294.48,1
LN00515,30,civil_servant,self_employed,50000.0,1,290178.68,8,13.6,0,0.2545,216341.52,1
LN00516,69,artisan,informal,50000.0,3,220610.38,14,19.2,0,0.8613,30599.69,0
LN00517,28,artisan,public,50000.0,1,1123204.56,23,13.3,0,0.8266,194710.32,0
LN00518,48,trader,public,55006.99,3,920849.32,6,8.4,1,0.7105,266562.94,0
LN00519,54,teacher,public,50000.0,1,2000000.0,9,6.8,0,0.7224,555148.24,0
LN00520,42,civil_servant,public,77698.51,1,219586.29,6,6.7,1,0.8022,43444.79,0
LN00521,32,civil_servant,self_employed,50000.0,1,331437.5,6,12.0,0,0.9907,3092.06,0
LN00522,34,farmer,private,50000.0,1,798944.57,10,10.1,0,0.7163,226678.32,0
LN00523,66,trader,private,50000.0,2,50000.0,7,9.7,0,0.8334,8329.91,0
LN00524,40,civil_servant,public,50000.0,3,286393.69,15,11.6,0,0.9435,16169.03,0
LN00525,40,trader,public,50000.0,4,402062.12,12,15.4,3,0.8248,70422.4,1
LN00526,71,trader,public,50000.0,1,312488.43,13,9.8,0,0.9129,27203.39,0
LN00527,32,artisan,informal,98179.17,1,245379.02,10,9.1,2,0.8665,32765.9,0
LN00528,70,other,private,50000.0,1,642794.91,10,10.1,0,0.9484,33180.47,0
LN00529,71,teacher,public,50000.0,3,63915.27,9,15.7,0,0.9125,5591.86,0
LN00530,54,teacher,self_employed,121622.17,1,114594.49,10,11.7,0,0.2099,90544.68,1
LN00531,33,trader,public,84147.83,1,611567.02,14,13.1,2,0.7741,138150.76,0
LN00532,32,teacher,public,94594.78,4,136064.47,6,18.2,1,0.959,5575.81,0
LN00533,39,trader,public,50000.0,4,646487.59,13,23.4,2,0.3719,406076.27,0
LN00534,53,civil_servant,informal,77919.24,3,50000.0,6,14.6,0,0.8786,6068.66,0
LN00535,32,farmer,self_employed,50000.0,1,197403.83,9,14.2,4,0.8605,27540.79,1
LN00536,47,trader,private,92756.07,2,91357.16,6,7.3,2,0.9788,1935.03,0
LN00537,30,trader,public,223724.88,1,113279.68,9,13.5,3,0.7712,25914.6,1
LN00538,52,civil_servant,public,90522.04,3,908551.45,13,12.2,0,0.7743,205100.58,0
LN00539,26,artisan,private,50000.0,3,144722.07,14,15.6,0,0.7982,29200.08,0
LN00540,60,civil_servant,public,50000.0,1,50000.0,6,10.4,1,0.093,45351.18,1
LN00541,27,trader,informal,50000.0,4,597445.58,14,12.8,0,0.896,62138.59,0
LN00542,34,artisan,self_employed,50000.0,2,735473.7,18,14.4,2,0.9616,28239.25,0
LN00543,33,trader,private,58060.28,3,190289.25,9,19.6,0,0.2512,142492.79,1
LN00544,66,farmer,self_employed,50000.0,1,108566.7,12,18.3,1,0.8797,13061.44,0
LN00545,27,civil_servant,informal,50000.0,2,50000.0,6,17.1,0,0.7068,14661.78,0
LN00546,46,artisan,private,50000.0,1,574654.03,6,14.9,0,0.8589,81099.34,0
LN00547,54,other,private,134601.45,3,422914.09,13,10.3,0,0.9885,4876.62,0
LN00548,50,trader,informal,124333.46,1,298098.09,17,14.9,3,0.8762,36893.45,1
LN00549,59,teacher,public,58643.15,1,281655.69,8,8.9,0,0.8182,51207.06,0
LN00550,65,trader,informal,61995.11,3,605868.92,28,11.2,1,0.8277,104407.88,0
LN00551,44,artisan,public,299354.88,3,67732.2,13,19.1,0,0.8812,8046.87,0
LN00552,66,farmer,private,153989.05,2,224305.67,6,14.2,0,0.8451,34735.39,0
LN00553,40,artisan,self_employed,185505.03,3,463584.45,19,12.9,0,0.9689,14421.25,0
LN00554,74,farmer,private,78413.78,3,160592.08,6,13.4,0,0.763,38062.91,0
LN00555,50,teacher,private,50000.0,2,628106.32,13,11.6,0,0.7288,170348.96,0
LN00556,61,teacher,private,109167.4,1,220885.09,6,5.0,0,0.1295,192273.61,1
LN00557,68,trader,public,50000.0,1,258745.45,6,6.9,1,0.8732,32796.3,0
LN00558,64,artisan,public,50000.0,2,333211.58,17,14.5,3,0.0592,313472.47,1
LN00559,67,farmer,public,50000.0,1,674101.37,10,8.3,2,0.9376,42091.37,0
LN00560,51,teacher,private,129517.14,2,50000.0,22,11.6,0,0.7755,11224.31,0
LN00561,27,civil_servant,private,50000.0,2,653235.39,6,7.1,0,0.7934,134935.71,0
LN00562,49,trader,public,50000.0,1,50000.0,6,9.1,0,0.9754,1228.31,0
LN00563,34,artisan,informal,50000.0,3,485283.3,9,12.0,0,0.9571,20842.41,0
LN00564,69,farmer,public,50000.0,3,50000.0,29,15.7,2,0.1151,44245.18,1
LN00565,36,civil_servant,private,175137.15,2,803410.91,17,16.5,0,0.8879,90082.7,0
LN00566,36,civil_servant,private,114880.69,4,551735.26,15,9.1,0,0.9028,53653.83,0
LN00567,37,trader,public,233542.23,1,155169.22,15,13.2,2,0.8196,27997.97,0
LN00568,57,civil_servant,self_employed,119490.22,1,599786.57,9,6.3,0,0.9015,59060.12,0
LN00569,53,other,private,89124.2,1,158398.04,28,12.2,0,0.8592,22306.51,0
LN00570,72,trader,public,50000.0,2,780996.35,14,15.8,4,0.9062,73288.45,1
LN00571,45,trader,informal,50000.0,1,890303.87,14,11.7,0,0.7964,181284.97,0
LN00572,39,civil_servant,self_employed,62036.9,4,148200.54,17,17.3,2,0.9431,8438.06,0
LN00573,27,trader,self_employed,107135.27,1,126951.37,6,15.3,0,0.8299,21597.95,0
LN00574,25,other,informal,50000.0,2,281584.7,6,13.0,5,0.867,37444.5,1
LN00575,43,trader,informal,81209.4,2,50000.0,10,11.0,2,0.7757,11213.16,0
LN00576,71,civil_servant,public,50000.0,1,963882.76,17,9.9,0,0.8265,167189.6,0
